index,tract_geoid,wt_avg_miles,access_to,aggregation
457,53033032222,3.3235571487370956,all_hct,poc
458,53033032223,2.564721268365614,all_hct,poc
459,53033032224,3.8305151553343433,all_hct,poc
460,53033032225,4.473723515669216,all_hct,poc
461,53033032307,3.026728913435373,all_hct,poc
462,53033032311,4.881646832731884,all_hct,poc
463,53033032313,0.3056865993833338,all_hct,poc
464,53033032315,5.013589289169433,all_hct,poc
465,53033032316,1.695686539027463,all_hct,poc
466,53033032317,2.977218540329586,all_hct,poc
467,53033032318,3.496599964471368,all_hct,poc
468,53033032319,0.4327076370615877,all_hct,poc
469,53033032320,1.4884816533744347,all_hct,poc
470,53033032321,2.2709619391265647,all_hct,poc
471,53033032322,3.1246993597716792,all_hct,poc
472,53033032323,1.6346874793514725,all_hct,poc
473,53033032324,0.5883918513842697,all_hct,poc
474,53033032325,0.8765023508282661,all_hct,poc
475,53033032326,3.386027535057401,all_hct,poc
476,53033032327,4.2820637798872365,all_hct,poc
477,53033032328,2.060871549818614,all_hct,poc
478,53033032330,0.4755522628259541,all_hct,poc
479,53033032331,0.11079918179520981,all_hct,poc
480,53033032332,2.7626485790302526,all_hct,poc
481,53033032333,3.780374636638496,all_hct,poc
482,53033032401,8.457838379901327,all_hct,poc
483,53033032402,7.39723652899297,all_hct,poc
484,53033032500,8.685371062393704,all_hct,poc
485,53033032601,8.071514674519479,all_hct,poc
486,53033032603,8.918917427147125,all_hct,poc
487,53033032604,9.106382527475592,all_hct,poc
488,53033032605,8.52605549272947,all_hct,poc
489,53033032703,11.116599224528242,all_hct,poc
490,53033032704,14.163936313688312,all_hct,poc
491,53033032705,14.175475303530014,all_hct,poc
492,53033032706,18.43134348558483,all_hct,poc
493,53033032800,20.397601533742804,all_hct,poc
494,53035080101,0.7372958625277406,all_hct,poc
495,53035080102,0.40668363906905486,all_hct,poc
496,53035080200,0.3827077850682257,all_hct,poc
497,53035080300,0.7131125765383434,all_hct,poc
498,53035080400,0.9865642682139447,all_hct,poc
499,53035080500,0.24532977493991945,all_hct,poc
500,53035080600,0.8094769656457546,all_hct,poc
501,53035080700,1.9124941835696918,all_hct,poc
502,53035080800,3.0368730397473227,all_hct,poc
503,53035080900,3.2166219629244153,all_hct,poc
504,53035081000,1.7965937821923423,all_hct,poc
505,53035081100,1.1683643868140308,all_hct,poc
506,53035081200,0.46532574108100283,all_hct,poc
507,53035081400,0.04794946289851913,all_hct,poc
508,53035090101,6.219998034500561,all_hct,poc
509,53035090102,2.0672910028410048,all_hct,poc
510,53035090201,2.1638387820975615,all_hct,poc
511,53035090202,2.7396796090815014,all_hct,poc
512,53035090300,2.60054542015876,all_hct,poc
513,53035090400,1.8844348171406926,all_hct,poc
514,53035090501,0.6681301993721708,all_hct,poc
515,53035090502,0.757934896974857,all_hct,poc
516,53035090700,1.9971072744341845,all_hct,poc
517,53035090800,2.1296826027379083,all_hct,poc
518,53035090901,0.715874617911362,all_hct,poc
519,53035090902,0.9697977015579021,all_hct,poc
520,53035091001,2.3576292634542404,all_hct,poc
521,53035091002,1.8313529295166417,all_hct,poc
522,53035091100,1.6155081933587503,all_hct,poc
523,53035091201,1.3586693138424417,all_hct,poc
524,53035091204,1.0630164586599833,all_hct,poc
525,53035091205,1.4084239128526481,all_hct,poc
526,53035091206,0.9290122348259909,all_hct,poc
527,53035091301,6.841157642226489,all_hct,poc
528,53035091302,2.7897156622663424,all_hct,poc
529,53035091400,3.0672865121625277,all_hct,poc
530,53035091500,1.478776719808614,all_hct,poc
531,53035091600,0.7993905053584538,all_hct,poc
532,53035091701,1.0866428150883136,all_hct,poc
533,53035091702,0.750445846440855,all_hct,poc
534,53035091800,1.219859134778646,all_hct,poc
535,53035091900,0.6680832755051064,all_hct,poc
536,53035092000,9.416422608315292,all_hct,poc
537,53035092101,3.169268950638774,all_hct,poc
538,53035092102,3.44394908544168,all_hct,poc
539,53035092200,0.7736079616054891,all_hct,poc
540,53035092300,0.7227555859640479,all_hct,poc
541,53035092400,1.3505718560458144,all_hct,poc
542,53035092500,1.1096707672569213,all_hct,poc
543,53035092600,3.0325943284866277,all_hct,poc
544,53035092701,3.123064912854602,all_hct,poc
545,53035092704,1.7150254735786288,all_hct,poc
546,53035092801,2.2657700482883363,all_hct,poc
547,53035092802,5.104288312679828,all_hct,poc
548,53035092803,6.5684039547801945,all_hct,poc
549,53035092901,6.592749646785423,all_hct,poc
550,53035092902,5.77592820781077,all_hct,poc
551,53035940000,3.0334054929902337,all_hct,poc
552,53035940100,1.390876371013058,all_hct,poc
553,53053060200,0.37928484074521185,all_hct,poc
554,53053060300,0.7683252967222699,all_hct,poc
555,53053060400,1.83062810336679,all_hct,poc
556,53053060500,1.421862908033098,all_hct,poc
557,53053060600,0.5287020807138219,all_hct,poc
558,53053060700,1.0149022327993846,all_hct,poc
559,53053060800,1.581125624135487,all_hct,poc
560,53053060903,1.8186957058105677,all_hct,poc
561,53053060904,1.7515366038259146,all_hct,poc
562,53053060906,1.4340357927039526,all_hct,poc
563,53053060907,1.3338140847477686,all_hct,poc
564,53053060908,1.7768248502768662,all_hct,poc
565,53053061001,0.7794962286810085,all_hct,poc
566,53053061002,0.444073183618658,all_hct,poc
567,53053061100,0.4175834433174639,all_hct,poc
568,53053061200,0.5034646186620055,all_hct,poc
569,53053061300,0.2867963578981397,all_hct,poc
570,53053061400,0.19723727307619296,all_hct,poc
571,53053061501,0.13766292879247163,all_hct,poc
572,53053061502,0.1702617065467891,all_hct,poc
573,53053061601,0.10952437029946226,all_hct,poc
574,53053061602,0.143262263663234,all_hct,poc
575,53053061700,0.31149627078613334,all_hct,poc
576,53053061800,0.29385666478877176,all_hct,poc
577,53053061900,0.20437759284589938,all_hct,poc
578,53053062000,0.6331009719549485,all_hct,poc
579,53053062300,0.7649685356850754,all_hct,poc
580,53053062400,0.219968980743682,all_hct,poc
581,53053062501,0.5201559755427093,all_hct,poc
582,53053062502,0.644977940101218,all_hct,poc
583,53053062600,0.2937039131433802,all_hct,poc
584,53053062801,0.8825040661827401,all_hct,poc
585,53053062802,0.6066599851116764,all_hct,poc
586,53053062901,0.22499563289472124,all_hct,poc
587,53053062902,0.30255634258653974,all_hct,poc
588,53053063000,0.5478487312771504,all_hct,poc
589,53053063100,0.6702047992972225,all_hct,poc
590,53053063200,0.23738677854557771,all_hct,poc
591,53053063301,1.411517644872268,all_hct,poc
592,53053063302,0.8460900601146086,all_hct,poc
593,53053063401,0.33430464755990125,all_hct,poc
594,53053063402,0.29498065783242083,all_hct,poc
595,53053063501,0.8924659278099638,all_hct,poc
596,53053063502,0.8726667659019838,all_hct,poc
597,53053070100,12.66037323807209,all_hct,poc
598,53053070204,6.684152432831535,all_hct,poc
599,53053070205,7.735604966900239,all_hct,poc
600,53053070206,9.960240037445919,all_hct,poc
601,53053070207,10.713337770372862,all_hct,poc
602,53053070208,5.462361933994825,all_hct,poc
603,53053070209,6.211643042906729,all_hct,poc
604,53053070307,5.297533164254382,all_hct,poc
605,53053070308,3.3117144844047965,all_hct,poc
606,53053070309,4.617474675455248,all_hct,poc
607,53053070310,4.841609550376379,all_hct,poc
608,53053070311,5.9813452651946815,all_hct,poc
609,53053070312,3.680117634298201,all_hct,poc
610,53053070313,2.9172610178135048,all_hct,poc
611,53053070314,3.108981180087579,all_hct,poc
612,53053070315,3.6606037106314258,all_hct,poc
613,53053070316,3.1970880583793697,all_hct,poc
614,53053070401,2.26151249950414,all_hct,poc
615,53053070403,6.184960061830379,all_hct,poc
616,53053070404,4.656888111017802,all_hct,poc
617,53053070703,1.995486914575045,all_hct,poc
618,53053071100,2.7238027219122722,all_hct,poc
619,53053071205,2.3281015112629024,all_hct,poc
620,53053071206,1.726115790547916,all_hct,poc
621,53053071207,0.7138784769814857,all_hct,poc
622,53053071209,1.3641096634217378,all_hct,poc
623,53053071210,1.9053804219909307,all_hct,poc
624,53053071211,1.2223576241145842,all_hct,poc
625,53053071212,1.5703658420626418,all_hct,poc
626,53053071304,1.0608906274113181,all_hct,poc
627,53053071305,2.148354637783807,all_hct,poc
628,53053071306,2.529089679994877,all_hct,poc
629,53053071307,1.9247925807924242,all_hct,poc
630,53053071309,3.051327783707026,all_hct,poc
631,53053071310,2.3391503366209894,all_hct,poc
632,53053071403,0.7039443724144884,all_hct,poc
633,53053071408,0.754957997222453,all_hct,poc
634,53053071409,0.8260125669021341,all_hct,poc
635,53053071411,0.6121805314750571,all_hct,poc
636,53053071412,2.0470314532917877,all_hct,poc
637,53053071413,1.85250455162384,all_hct,poc
638,53053071414,2.5469492722201195,all_hct,poc
639,53053071415,3.469288770635792,all_hct,poc
640,53053071416,0.2280001288313793,all_hct,poc
641,53053071417,1.0406610658328566,all_hct,poc
642,53053071503,0.5171957861458102,all_hct,poc
643,53053071504,0.49233926692713614,all_hct,poc
644,53053071505,0.5447261787573671,all_hct,poc
645,53053071506,1.4443756456488404,all_hct,poc
646,53053071601,1.1028712843755861,all_hct,poc
647,53053071603,0.8198408504271406,all_hct,poc
648,53053071604,0.6837772328541614,all_hct,poc
649,53053071703,0.9922348668503042,all_hct,poc
650,53053071704,1.1027226098336318,all_hct,poc
651,53053071705,0.4731077104032375,all_hct,poc
652,53053071706,1.1149838720620926,all_hct,poc
653,53053071707,0.45461555755523647,all_hct,poc
654,53053071803,0.3199847263698578,all_hct,poc
655,53053071805,0.4550036340858437,all_hct,poc
656,53053071806,0.810874489070219,all_hct,poc
657,53053071807,0.39080955394652506,all_hct,poc
658,53053071808,0.3684854470670653,all_hct,poc
659,53053071901,0.579064250883485,all_hct,poc
660,53053071902,0.9979498797252366,all_hct,poc
661,53053072000,0.7029931780820123,all_hct,poc
662,53053072105,1.2693693996653344,all_hct,poc
663,53053072106,0.9928312295251904,all_hct,poc
664,53053072107,1.8948551091911623,all_hct,poc
665,53053072108,1.6851377602809845,all_hct,poc
666,53053072109,3.405460538980482,all_hct,poc
667,53053072111,3.2970961330661575,all_hct,poc
668,53053072112,2.660968403944274,all_hct,poc
669,53053072305,0.6230904421060721,all_hct,poc
670,53053072307,0.6456296158518041,all_hct,poc
671,53053072309,0.8900161732170051,all_hct,poc
672,53053072310,0.2342332799064974,all_hct,poc
673,53053072311,0.22169668053227654,all_hct,poc
674,53053072312,0.6192599562791115,all_hct,poc
675,53053072313,0.8280533061475811,all_hct,poc
676,53053072314,0.38945189551799714,all_hct,poc
677,53053072315,1.120446896492212,all_hct,poc
678,53053072405,6.841215234617904,all_hct,poc
679,53053072406,5.335803272014885,all_hct,poc
680,53053072407,2.872272271300063,all_hct,poc
681,53053072408,3.260749799602311,all_hct,poc
682,53053072409,4.837954701928839,all_hct,poc
683,53053072410,4.2381508318653625,all_hct,poc
684,53053072503,8.188984160962795,all_hct,poc
685,53053072504,6.238182408334148,all_hct,poc
686,53053072506,3.5905679736258924,all_hct,poc
687,53053072507,3.6941907073742146,all_hct,poc
688,53053072508,5.668576589822777,all_hct,poc
689,53053072509,4.679959195641315,all_hct,poc
690,53053072601,11.055463097311577,all_hct,poc
691,53053072602,11.516128603761503,all_hct,poc
692,53053072603,9.542576903521836,all_hct,poc
693,53053072801,1.5462413364452252,all_hct,poc
694,53053072802,0.7392513136965596,all_hct,poc
695,53053072901,1.7339510402238827,all_hct,poc
696,53053072903,0.9465442979531705,all_hct,poc
697,53053072907,2.0491841967745104,all_hct,poc
698,53053072908,1.5809001507285112,all_hct,poc
699,53053072909,3.279663968871772,all_hct,poc
700,53053073001,8.312825495014076,all_hct,poc
701,53053073005,6.708786383807411,all_hct,poc
702,53053073006,11.341601851322656,all_hct,poc
703,53053073110,2.3339979665449415,all_hct,poc
704,53053073111,2.458477993826251,all_hct,poc
705,53053073114,3.187212233097967,all_hct,poc
706,53053073115,3.940993047415707,all_hct,poc
707,53053073116,5.361542181620232,all_hct,poc
708,53053073117,8.080637722211549,all_hct,poc
709,53053073118,7.863263008884201,all_hct,poc
710,53053073119,9.96851850179455,all_hct,poc
711,53053073120,2.535572753764646,all_hct,poc
712,53053073121,3.5836504983097957,all_hct,poc
713,53053073122,3.8528085049224416,all_hct,poc
714,53053073123,3.94258808231105,all_hct,poc
715,53053073124,5.368919902923092,all_hct,poc
716,53053073126,4.559804542522283,all_hct,poc
717,53053073127,3.536970288919055,all_hct,poc
718,53053073128,4.186714083742634,all_hct,poc
719,53053073129,5.005127865917786,all_hct,poc
720,53053073130,6.311325295231182,all_hct,poc
721,53053073131,4.411147689399183,all_hct,poc
722,53053073132,4.989597778586782,all_hct,poc
723,53053073133,4.562472024772501,all_hct,poc
724,53053073200,17.7780766681824,all_hct,poc
725,53053073301,1.0967307913691131,all_hct,poc
726,53053073302,0.6617142953806605,all_hct,poc
727,53053073404,0.5857705234494853,all_hct,poc
728,53053073405,0.3970299433712294,all_hct,poc
729,53053073406,1.0445635902434172,all_hct,poc
730,53053073407,0.40489717966810645,all_hct,poc
731,53053073408,1.090156920724731,all_hct,poc
732,53053073501,2.8183233585942515,all_hct,poc
733,53053073502,1.9003976149475463,all_hct,poc
734,53053940001,2.6315286325761442,all_hct,poc
735,53053940002,1.063013327150137,all_hct,poc
736,53053940004,2.37368996993694,all_hct,poc
737,53053940005,1.4412713372753372,all_hct,poc
738,53053940006,1.3830808349394346,all_hct,poc
739,53053940007,0.714766572001201,all_hct,poc
740,53053940008,1.6827090239338192,all_hct,poc
741,53053940009,2.124754431360213,all_hct,poc
742,53053940010,1.3749882236283262,all_hct,poc
743,53053940011,2.6679561976125985,all_hct,poc
744,53053940012,0.5559622412606585,all_hct,poc
745,53053940013,1.3809383218091666,all_hct,poc
746,53061040100,0.47186416775748696,all_hct,poc
747,53061040200,0.40274068122458095,all_hct,poc
748,53061040300,0.26685103817979944,all_hct,poc
749,53061040400,0.4118356579992649,all_hct,poc
750,53061040500,0.738994537926744,all_hct,poc
751,53061040700,0.21438434488621347,all_hct,poc
752,53061040800,0.3440473593523284,all_hct,poc
753,53061040900,1.118166973278909,all_hct,poc
754,53061041000,0.3131710736784454,all_hct,poc
755,53061041100,0.3569707697748032,all_hct,poc
756,53061041201,0.8740289888595976,all_hct,poc
757,53061041202,0.41308248510481294,all_hct,poc
758,53061041301,1.0057582332302761,all_hct,poc
759,53061041303,1.0365371487757942,all_hct,poc
760,53061041304,1.1059999402918168,all_hct,poc
761,53061041400,0.6946035559663349,all_hct,poc
762,53061041500,0.9262211337694771,all_hct,poc
763,53061041601,0.6847601541821811,all_hct,poc
764,53061041605,0.5125259831729941,all_hct,poc
765,53061041606,0.3602673541165967,all_hct,poc
766,53061041607,1.1841262770122463,all_hct,poc
767,53061041609,0.5563724985975792,all_hct,poc
768,53061041610,0.7818152309300249,all_hct,poc
769,53061041701,0.25024938881298786,all_hct,poc
770,53061041703,0.5963158717651682,all_hct,poc
771,53061041704,0.3134620443228352,all_hct,poc
772,53061041805,0.4430653110943905,all_hct,poc
773,53061041808,0.6174712245990208,all_hct,poc
774,53061041809,0.37387873905140656,all_hct,poc
775,53061041810,0.23995473269266376,all_hct,poc
776,53061041812,0.35119667528819265,all_hct,poc
777,53061041813,0.5235189790263246,all_hct,poc
778,53061041814,0.6392587933681284,all_hct,poc
779,53061041815,0.2640921522321483,all_hct,poc
780,53061041816,0.8219257977891399,all_hct,poc
781,53061041901,0.5726487635747433,all_hct,poc
782,53061041904,0.4447886558086055,all_hct,poc
783,53061041905,0.35663638503986134,all_hct,poc
784,53061041906,0.4934897766987584,all_hct,poc
785,53061041907,0.6665351747159467,all_hct,poc
786,53061042001,1.7671407325896182,all_hct,poc
787,53061042003,1.6088888305267788,all_hct,poc
788,53061042004,0.561118571610936,all_hct,poc
789,53061042005,1.7574722609444604,all_hct,poc
790,53061042006,1.6938081116341333,all_hct,poc
791,53061050101,1.319936106653222,all_hct,poc
792,53061050102,0.7145785928653247,all_hct,poc
793,53061050200,1.3268092712651594,all_hct,poc
794,53061050300,0.5212597336273804,all_hct,poc
795,53061050402,0.7206480082108774,all_hct,poc
796,53061050403,0.5090633952223445,all_hct,poc
797,53061050404,0.5241450756026813,all_hct,poc
798,53061050501,0.31187580318017016,all_hct,poc
799,53061050502,0.65744903076536,all_hct,poc
800,53061050600,1.4517751121067324,all_hct,poc
801,53061050700,0.8466144858405633,all_hct,poc
802,53061050800,0.5692631092237896,all_hct,poc
803,53061050900,0.24464099626287164,all_hct,poc
804,53061051000,0.514699158743986,all_hct,poc
805,53061051100,0.5331805110987803,all_hct,poc
806,53061051200,0.8365954755894996,all_hct,poc
807,53061051301,0.9803599362694112,all_hct,poc
808,53061051302,1.158014057628191,all_hct,poc
809,53061051401,0.271745956379605,all_hct,poc
810,53061051402,0.3112130582849785,all_hct,poc
811,53061051500,0.23790030617446067,all_hct,poc
812,53061051601,0.5975395597420743,all_hct,poc
813,53061051602,0.6977124774782659,all_hct,poc
814,53061051701,0.3637875686496362,all_hct,poc
815,53061051702,0.43413122334242454,all_hct,poc
816,53061051802,0.41564758945934926,all_hct,poc
817,53061051803,0.4833408117896514,all_hct,poc
818,53061051804,0.4550461974095769,all_hct,poc
819,53061051912,2.5649450015627604,all_hct,poc
820,53061051913,1.3703117968018914,all_hct,poc
821,53061051914,1.7018766395424014,all_hct,poc
822,53061051916,0.9076610004072787,all_hct,poc
823,53061051917,1.2177920321661084,all_hct,poc
824,53061051918,0.485207564087598,all_hct,poc
825,53061051921,0.6141471054114125,all_hct,poc
826,53061051922,0.8280753631113352,all_hct,poc
827,53061051926,1.62146037148743,all_hct,poc
828,53061051927,0.6997217766864893,all_hct,poc
829,53061051928,0.3627474539435185,all_hct,poc
830,53061051929,0.4945123601041918,all_hct,poc
831,53061051930,0.5646023204250928,all_hct,poc
832,53061051931,1.2678089844041398,all_hct,poc
833,53061051932,1.4479084803009883,all_hct,poc
834,53061051933,0.3271635830374612,all_hct,poc
835,53061051934,0.6084772131185628,all_hct,poc
836,53061051935,0.7133156015737676,all_hct,poc
837,53061051936,0.3478257162433048,all_hct,poc
838,53061051937,1.0369460596277933,all_hct,poc
839,53061051938,0.8841568749476555,all_hct,poc
840,53061052004,0.4079762924651189,all_hct,poc
841,53061052005,0.5456954114888479,all_hct,poc
842,53061052006,1.0195634571506735,all_hct,poc
843,53061052007,0.7103924919380201,all_hct,poc
844,53061052008,0.6505070934847242,all_hct,poc
845,53061052009,1.596675221845618,all_hct,poc
846,53061052010,1.3814576327996377,all_hct,poc
847,53061052104,2.4718854523162563,all_hct,poc
848,53061052105,2.4749754386717524,all_hct,poc
849,53061052107,1.7302672495922744,all_hct,poc
850,53061052108,2.3486253644328605,all_hct,poc
851,53061052112,4.250090646412889,all_hct,poc
852,53061052113,5.817108412086897,all_hct,poc
853,53061052114,1.0535686680951162,all_hct,poc
854,53061052119,0.5117218288448325,all_hct,poc
855,53061052120,0.49661732105945555,all_hct,poc
856,53061052121,0.4994544884828547,all_hct,poc
857,53061052122,0.6409200445510982,all_hct,poc
858,53061052203,6.222032526558556,all_hct,poc
859,53061052204,5.04215705890838,all_hct,poc
860,53061052206,8.275664401553366,all_hct,poc
861,53061052207,9.906767012690114,all_hct,poc
862,53061052208,5.851605447895369,all_hct,poc
863,53061052210,6.352169291442143,all_hct,poc
864,53061052211,5.170698416570386,all_hct,poc
865,53061052301,7.464580555595629,all_hct,poc
866,53061052302,5.324811256792815,all_hct,poc
867,53061052401,4.247797340872795,all_hct,poc
868,53061052402,3.7374626401203708,all_hct,poc
869,53061052502,4.2708480079732185,all_hct,poc
870,53061052504,4.225688712718916,all_hct,poc
871,53061052505,3.5167806250188973,all_hct,poc
872,53061052506,4.14818311448354,all_hct,poc
873,53061052603,4.954006350043818,all_hct,poc
874,53061052604,4.657475194438325,all_hct,poc
875,53061052605,5.753702602937561,all_hct,poc
876,53061052606,6.289245569798779,all_hct,poc
877,53061052607,5.561774130335305,all_hct,poc
878,53061052701,2.9917148289268094,all_hct,poc
879,53061052706,3.774631476253506,all_hct,poc
880,53061052707,3.6397915434853827,all_hct,poc
881,53061052708,2.209086301500978,all_hct,poc
882,53061052709,3.104138457579055,all_hct,poc
883,53061052710,2.315385345517493,all_hct,poc
884,53061052711,3.3890265066863003,all_hct,poc
885,53061052803,0.953617430362195,all_hct,poc
886,53061052805,0.33796518400833264,all_hct,poc
887,53061052807,0.4993346557398809,all_hct,poc
888,53061052808,0.9289288913460988,all_hct,poc
889,53061052809,0.9711661621730626,all_hct,poc
890,53061052810,1.0817217809562063,all_hct,poc
891,53061052903,0.530033460982509,all_hct,poc
892,53061052904,1.418436908625602,all_hct,poc
893,53061052905,0.33518087768761623,all_hct,poc
894,53061052906,1.0981280757999445,all_hct,poc
895,53061053101,1.6469149771567015,all_hct,poc
896,53061053102,2.460828514756173,all_hct,poc
897,53061053201,7.082758657756648,all_hct,poc
898,53061053202,6.449035050116901,all_hct,poc
899,53061053301,9.666269070441729,all_hct,poc
900,53061053302,8.66780924378745,all_hct,poc
901,53061053400,6.127724310412053,all_hct,poc
902,53061053505,6.586736276394925,all_hct,poc
903,53061053506,8.642440845564536,all_hct,poc
904,53061053507,2.554830440766951,all_hct,poc
905,53061053508,2.1882203958664173,all_hct,poc
906,53061053509,0.7672866737155775,all_hct,poc
907,53061053510,3.916839917275415,all_hct,poc
908,53061053511,3.424246417172733,all_hct,poc
909,53061053603,7.596008981373819,all_hct,poc
910,53061053604,8.715995630828495,all_hct,poc
911,53061053605,10.38629109628333,all_hct,poc
912,53061053606,12.302797081854942,all_hct,poc
913,53061053700,25.800414617884496,all_hct,poc
914,53061053801,15.585589403235039,all_hct,poc
915,53061053802,13.73040007841719,all_hct,poc
916,53061053803,19.078860809448127,all_hct,poc
917,53061940001,2.278401917536292,all_hct,poc
918,53061940002,5.3292447872775135,all_hct,poc
